pais;pagina;chave;votos;pct_impresso
AFRICA DO SUL;132;#ELEITORADO;23;
AFRICA DO SUL;132;#SECOES;1;
AFRICA DO SUL;132;#ABSTENCOES;23;100.00
AFRICA DO SUL;132;#VOTANTES;0;0.00
AFRICA DO SUL;132;#BRANCOS;0;0.00
AFRICA DO SUL;132;#NULOS;0;0.00
AFRICA DO SUL;132;#VOTOS VALIDOS;1;4.35
AFRICA DO SUL;132;LULA;0;0.00
AFRICA DO SUL;132;CORREA;0;0.00
AFRICA DO SUL;132;MARRONZINHO;0;0.00
AFRICA DO SUL;132;CELSO BRANT;0;0.00
AFRICA DO SUL;132;ZAMIR;0;0.00
AFRICA DO SUL;132;MALUF;0;0.00
AFRICA DO SUL;132;AFIF;0;0.00
AFRICA DO SUL;132;MARIO COVAS;0;0.00
AFRICA DO SUL;132;R. FREIRE;0;0.00
AFRICA DO SUL;132;LIVIA MARIA;0;0.00
AFRICA DO SUL;132;PG;0;0.00
AFRICA DO SUL;132;COLLOR;0;0.00
AFRICA DO SUL;132;AURELIANO;0;0.00
AFRICA DO SUL;132;A. CAMARGO;0;0.00
AFRICA DO SUL;132;BRIZOLA;0;0.00
AFRICA DO SUL;132;ENEAS;0;0.00
AFRICA DO SUL;132;GABEIRA;0;0.00
AFRICA DO SUL;132;ULYSSES;0;0.00
AFRICA DO SUL;132;PEDREIRA;0;0.00
AFRICA DO SUL;132;R. CAIADO;0;0.00
AFRICA DO SUL;132;MANOEL HORTA;0;0.00
AFRICA DO SUL;132;EUDES;0;0.00
ALEMANHA OCIDENTAL;132;#ELEITORADO;1442;
ALEMANHA OCIDENTAL;132;#SECOES;6;
ALEMANHA OCIDENTAL;132;#ABSTENCOES;1215;84.26
ALEMANHA OCIDENTAL;132;#VOTANTES;227;15.74
ALEMANHA OCIDENTAL;132;#BRANCOS;0;0.00
ALEMANHA OCIDENTAL;132;#NULOS;0;0.00
ALEMANHA OCIDENTAL;132;#VOTOS VALIDOS;227;15.74
ALEMANHA OCIDENTAL;132;LULA;96;42.29
ALEMANHA OCIDENTAL;132;MARIO COVAS;57;25.11
ALEMANHA OCIDENTAL;132;BRIZOLA;34;14.98
ALEMANHA OCIDENTAL;132;COLLOR;25;11.01
ALEMANHA OCIDENTAL;132;AFIF;7;8.08
ALEMANHA OCIDENTAL;132;MALUF;2;0.88
ALEMANHA OCIDENTAL;132;ULYSSES;2;0.88
ALEMANHA OCIDENTAL;132;MARRONZINHO;1;0.44
ALEMANHA OCIDENTAL;132;R. FREIRE;1;0.44
ALEMANHA OCIDENTAL;132;AURELIANO;1;0.44
ALEMANHA OCIDENTAL;132;GABEIRA;1;0.44
ALEMANHA OCIDENTAL;132;ZAMIR;0;0.00
ALEMANHA OCIDENTAL;132;PEDREIRA;0;0.00
ALEMANHA OCIDENTAL;132;MANOEL HORTA;0;0.00
ALEMANHA OCIDENTAL;132;CORREA;0;0.00
ALEMANHA OCIDENTAL;132;CELSO BRANT;0;0.00
ALEMANHA OCIDENTAL;132;LIVIA MARIA;0;0.00
ALEMANHA OCIDENTAL;132;A. CAMARGO;0;0.00
ALEMANHA OCIDENTAL;132;ENEAS;0;0.00
ALEMANHA OCIDENTAL;132;R. CAIADO;0;0.00
ALEMANHA OCIDENTAL;132;EUDES;0;0.00
ALEMANHA ORIENTAL;132;#ELEITORADO;33;
ALEMANHA ORIENTAL;132;#SECOES;1;
ALEMANHA ORIENTAL;132;#ABSTENCOES;7;21.21
ALEMANHA ORIENTAL;132;#VOTANTES;26;78.79
ALEMANHA ORIENTAL;132;#BRANCOS;0;0.00
ALEMANHA ORIENTAL;132;#NULOS;0;0.00
ALEMANHA ORIENTAL;132;#VOTOS VALIDOS;26;78.79
ALEMANHA ORIENTAL;132;MARIO COVAS;9;34.62
ALEMANHA ORIENTAL;132;BRIZOLA;5;19.23
ALEMANHA ORIENTAL;132;COLLOR;4;15.38
ALEMANHA ORIENTAL;132;LULA;3;11.54
ALEMANHA ORIENTAL;132;AFIF;1;3.85
ALEMANHA ORIENTAL;132;R. FREIRE;1;3.85
ALEMANHA ORIENTAL;132;MALUF;1;3.85
ALEMANHA ORIENTAL;132;LIVIA MARIA;1;3.85
ALEMANHA ORIENTAL;132;ULYSSES;1;8.85
ALEMANHA ORIENTAL;132;PG;0;0.00
ALEMANHA ORIENTAL;132;AURELIANO;0;0.00
ALEMANHA ORIENTAL;132;GABEIRA;0;0.00
ALEMANHA ORIENTAL;132;PEDREIRA;0;0.00
ALEMANHA ORIENTAL;132;MANOEL HORTA;0;0.00
ALEMANHA ORIENTAL;132;CORREA;0;0.00
ALEMANHA ORIENTAL;132;CELSO BRANT;0;0.00
ALEMANHA ORIENTAL;132;A. CAMARGO;0;0.00
ALEMANHA ORIENTAL;132;ENEAS;0;0.00
ALEMANHA ORIENTAL;132;MARRONZINHO;0;0.00
ALEMANHA ORIENTAL;132;R. CAIADO;0;0.00
ALEMANHA ORIENTAL;132;ZAMIR;0;0.00
ALEMANHA ORIENTAL;132;EUDES;0;0.00
ANGOLA;132;#ELEITORADO;680;
ANGOLA;132;#SECOES;2;
ANGOLA;132;#ABSTENCOES;134;19.71
ANGOLA;132;#VOTANTES;546;80.29
ANGOLA;132;#BRANCOS;3;0.44
ANGOLA;132;#NULOS;5;0.74
ANGOLA;132;#VOTOS VALIDOS;538;79.12
ANGOLA;132;COLLOR;227;42.19
ANGOLA;132;MARIO COVAS;116;21.56
ANGOLA;132;LULA;54;10.04
ANGOLA;132;BRIZOLA;49;9.11
ANGOLA;132;AFIF;31;5.76
ANGOLA;132;MALUF;23;4.28
ANGOLA;132;R. FREIRE;15;2.79
ANGOLA;132;AURELIANO;8;1.49
ANGOLA;132;A. CAMARGO;4;0.74
ANGOLA;132;ULYSSES;4;0.74
ANGOLA;132;MARRONZINHO;3;0.56
ANGOLA;132;LIVIA MARIA;2;0.37
ANGOLA;132;GABEIRA;1;0.19
ANGOLA;132;R. CAIADO;1;0.19
ANGOLA;132;ZAMIR;0;0.00
ANGOLA;132;PG;0;0.00
ANGOLA;132;PEDREIRA;0;0.00
ANGOLA;132;MANOEL HORTA;0;0.00
ANGOLA;132;CORREA;0;0.00
ANGOLA;132;CELSO BRANT;0;0.00
ANGOLA;132;ENEAS;0;0.00
ANGOLA;132;EUDES;0;0.00
ARABIA SAUDITA;132;#ELEITORADO;30;
ARABIA SAUDITA;132;#SECOES;1;
ARABIA SAUDITA;132;#ABSTENCOES;4;13.33
ARABIA SAUDITA;132;#VOTANTES;26;86.67
ARABIA SAUDITA;132;#BRANCOS;0;0.00
ARABIA SAUDITA;132;#NULOS;0;0.00
ARABIA SAUDITA;132;#VOTOS VALIDOS;26;86.67
ARABIA SAUDITA;132;COLLOR;13;50.00
ARABIA SAUDITA;132;LULA;5;19.23
ARABIA SAUDITA;132;MARIO COVAS;4;15.38
ARABIA SAUDITA;132;AFIF;3;11.54
ARABIA SAUDITA;132;BRIZOLA;1;3.85
ARABIA SAUDITA;132;PEDREIRA;0;0.00
ARABIA SAUDITA;132;MANOEL HORTA;0;0.00
ARABIA SAUDITA;132;CORREA;0;0.00
ARABIA SAUDITA;132;CELSO BRANT;0;0.00
ARABIA SAUDITA;132;MALUF;0;0.00
ARABIA SAUDITA;132;MARRONZINHO;0;0.00
ARABIA SAUDITA;132;LIVIA MARIA;0;0.00
ARABIA SAUDITA;132;ZAMIR;0;0.00
ARABIA SAUDITA;132;A. CAMARGO;0;0.00
ARABIA SAUDITA;132;R. FREIRE;0;0.00
ARABIA SAUDITA;132;ENEAS;0;0.00
ARABIA SAUDITA;132;PG;0;0.00
ARABIA SAUDITA;132;ULYSSES;0;0.00
ARABIA SAUDITA;132;AURELIANO;0;0.00
ARABIA SAUDITA;132;R. CAIADO;0;0.00
ARABIA SAUDITA;132;GABEIRA;0;0.00
ARABIA SAUDITA;132;EUDES;0;0.00
ARGELIA;132;#ELEITORADO;22;
ARGELIA;132;#SECOES;1;
ARGELIA;132;#ABSTENCOES;22;100.00
ARGELIA;132;#VOTANTES;0;0.00
ARGELIA;132;#BRANCOS;0;0.00
ARGELIA;132;#NULOS;0;0.00
ARGELIA;132;#VOTOS VALIDOS;1;4.55
ARGELIA;132;LULA;0;0.00
ARGELIA;132;CORREA;0;0.00
ARGELIA;132;MARRONZINHO;0;0.00
ARGELIA;132;CELSO BRANT;0;0.00
ARGELIA;132;ZAMIR;0;0.00
ARGELIA;132;MALUF;0;0.00
ARGELIA;132;AFIF;0;0.00
ARGELIA;132;MARIO COVAS;0;0.00
ARGELIA;132;R. FREIRE;0;0.00
ARGELIA;132;LIVIA MARIA;0;0.00
ARGELIA;132;PG;0;0.00
ARGELIA;132;COLLOR;0;0.00
ARGELIA;132;AURELIANO;0;0.00
ARGELIA;132;A. CAMARGO;0;0.00
ARGELIA;132;BRIZOLA;0;0.00
ARGELIA;132;ENEAS;0;0.00
ARGELIA;132;GABEIRA;0;0.00
ARGELIA;132;ULYSSES;0;0.00
ARGELIA;132;PEDREIRA;0;0.00
ARGELIA;132;R. CAIADO;0;0.00
ARGELIA;132;MANOEL HORTA;0;0.00
ARGELIA;132;EUDES;0;0.00
ARGENTINA;133;#ELEITORADO;665;
ARGENTINA;133;#SECOES;2;
ARGENTINA;133;#ABSTENCOES;77;11.58
ARGENTINA;133;#VOTANTES;588;88.42
ARGENTINA;133;#NULOS;4;0.60
ARGENTINA;133;#VOTOS VALIDOS;579;87.07
ARGENTINA;133;COLLOR;197;34.02
ARGENTINA;133;MARIO COVAS;124;21.42
ARGENTINA;133;LULA;87;15.03
ARGENTINA;133;BRIZOLA;87;15.03
ARGENTINA;133;AFIF;25;4.32
ARGENTINA;133;MALUF;22;3.80
ARGENTINA;133;R. FREIRE;12;2.07
ARGENTINA;133;ULYSSES;11;1.90
ARGENTINA;133;AURELIANO;7;1.21
ARGENTINA;133;MARRONZINHO;2;0.35
ARGENTINA;133;R. CAIADO;2;0.35
ARGENTINA;133;GABEIRA;1;0.17
ARGENTINA;133;PEDREIRA;1;0.17
ARGENTINA;133;LIVIA MARIA;1;0.47
ARGENTINA;133;ZAMIR;0;0.00
ARGENTINA;133;MANOEL HORTA;0;0.00
ARGENTINA;133;CORREA;0;0.00
ARGENTINA;133;CELSO BRANT;0;0.00
ARGENTINA;133;A. CAMARGO;0;0.00
ARGENTINA;133;ENEAS;0;0.00
ARGENTINA;133;EUDES;0;0.00
AUSTRALIA;133;#ELEITORADO;119;
AUSTRALIA;133;#SECOES;2;
AUSTRALIA;133;#ABSTENCOES;21;17.65
AUSTRALIA;133;#VOTANTES;98;82.35
AUSTRALIA;133;#BRANCOS;0;0.00
AUSTRALIA;133;#NULOS;2;1.68
AUSTRALIA;133;#VOTOS VALIDOS;96;80.67
AUSTRALIA;133;COLLOR;28;29.17
AUSTRALIA;133;LULA;19;19.79
AUSTRALIA;133;BRIZOLA;16;16.67
AUSTRALIA;133;MARIO COVAS;16;16.67
AUSTRALIA;133;R. FREIRE;6;6.25
AUSTRALIA;133;AFIF;5;5.21
AUSTRALIA;133;GABEIRA;3;3.13
AUSTRALIA;133;MANOEL HORTA;1;1.04
AUSTRALIA;133;MALUF;1;1.04
AUSTRALIA;133;LIVIA MARIA;1;1.04
AUSTRALIA;133;ZAMIR;0;0.00
AUSTRALIA;133;PG;0;0.00
AUSTRALIA;133;AURELIANO;0;6.00
AUSTRALIA;133;PEDREIRA;0;0.00
AUSTRALIA;133;CORREA;0;0.00
AUSTRALIA;133;CELSO BRANT;0;0.00
AUSTRALIA;133;A. CAMARGO;0;0.00
AUSTRALIA;133;ENEAS;0;6.00
AUSTRALIA;133;ULYSSES;0;0.00
AUSTRALIA;133;R. CAIADO;0;0.00
AUSTRALIA;133;MARRONZINHO;0;0.00
AUSTRALIA;133;EUDES;0;0.00
AUSTRIA;133;#ELEITORADO;247;
AUSTRIA;133;#SECOES;1;
AUSTRIA;133;#ABSTENCOES;39;15.79
AUSTRIA;133;#VOTANTES;208;84.21
AUSTRIA;133;#BRANCOS;6;2.43
AUSTRIA;133;#NULOS;2;0.81
AUSTRIA;133;#VOTOS VALIDOS;200;80.97
AUSTRIA;133;LULA;83;41.50
AUSTRIA;133;MARIO COVAS;48;24.00
AUSTRIA;133;COLLOR;30;15.00
AUSTRIA;133;BRIZOLA;24;12.00
AUSTRIA;133;AFIF;7;3.50
AUSTRIA;133;R. FREIRE;3;1.50
AUSTRIA;133;AURELIANO;1;0.50
AUSTRIA;133;MANOEL HORTA;1;0.50
AUSTRIA;133;MALUF;1;0.50
AUSTRIA;133;ULYSSES;1;
AUSTRIA;133;ENEAS;1;
AUSTRIA;133;MARRONZINHO;0;0.00
AUSTRIA;133;ZAMIR;0;0.00
AUSTRIA;133;PG;0;0.00
AUSTRIA;133;GABEIRA;0;0.00
AUSTRIA;133;PEDREIRA;0;0.00
AUSTRIA;133;CORREA;0;0.00
AUSTRIA;133;CELSO BRANT;0;0.00
AUSTRIA;133;LIVIA MARIA;0;0.00
AUSTRIA;133;A. CAMARGO;0;0.00
AUSTRIA;133;EUDES;0;0.00
BANGLADESH;133;#ELEITORADO;1;
BANGLADESH;133;#SECOES;1;
BANGLADESH;133;#ABSTENCOES;1;100.00
BANGLADESH;133;#VOTANTES;0;0.00
BANGLADESH;133;#BRANCOS;0;0.00
BANGLADESH;133;#NULOS;0;0.00
BANGLADESH;133;#VOTOS VALIDOS;1;100.00
BANGLADESH;133;LULA;0;0.00
BANGLADESH;133;CORREA;0;0.00
BANGLADESH;133;MARRONZINHO;0;0.00
BANGLADESH;133;CELSO BRANT;0;0.00
BANGLADESH;133;ZAMIR;0;0.00
BANGLADESH;133;MALUF;0;0.00
BANGLADESH;133;AFIF;0;0.00
BANGLADESH;133;MARIO COVAS;0;0.00
BANGLADESH;133;R. FREIRE;0;0.00
BANGLADESH;133;LIVIA MARIA;0;0.00
BANGLADESH;133;PG;0;0.00
BANGLADESH;133;COLLOR;0;0.00
BANGLADESH;133;AURELIANO;0;0.00
BANGLADESH;133;A. CAMARGO;0;0.00
BANGLADESH;133;BRIZOLA;0;0.00
BANGLADESH;133;ENEAS;0;0.00
BANGLADESH;133;GABEIRA;0;0.00
BANGLADESH;133;ULYSSES;0;0.00
BANGLADESH;133;PEDREIRA;0;0.00
BANGLADESH;133;R. CAIADO;0;0.00
BANGLADESH;133;MANOEL HORTA;0;0.00
BANGLADESH;133;EUDES;0;0.00
BARBADOS;133;#ELEITORADO;10;
BARBADOS;133;#SECOES;1;
BARBADOS;133;#ABSTENCOES;10;100.00
BARBADOS;133;#VOTANTES;0;0.00
BARBADOS;133;#BRANCOS;0;0.00
BARBADOS;133;#NULOS;0;0.00
BARBADOS;133;#VOTOS VALIDOS;1;10.00
BARBADOS;133;LULA;0;0.00
BARBADOS;133;CORREA;0;0.00
BARBADOS;133;MARRONZINHO;0;0.00
BARBADOS;133;CELSO BRANT;0;0.00
BARBADOS;133;ZAMIR;0;0.00
BARBADOS;133;MALUF;0;0.00
BARBADOS;133;AFIF;0;0.00
BARBADOS;133;MARIO COVAS;0;0.00
BARBADOS;133;R. FREIRE;0;0.00
BARBADOS;133;LIVIA MARIA;0;0.00
BARBADOS;133;PG;0;0.00
BARBADOS;133;COLLOR;0;0.00
BARBADOS;133;AURELIANO;0;0.00
BARBADOS;133;A. CAMARGO;0;0.00
BARBADOS;133;BRIZOLA;0;0.00
BARBADOS;133;ENEAS;0;0.00
BARBADOS;133;GABEIRA;0;0.00
BARBADOS;133;ULYSSES;0;0.00
BARBADOS;133;PEDREIRA;0;0.00
BARBADOS;133;R. CAIADO;0;0.00
BARBADOS;133;MANOEL HORTA;0;0.00
BARBADOS;133;EUDES;0;0.00
BELGICA;133;#ELEITORADO;292;
BELGICA;133;#SECOES;1;
BELGICA;133;#ABSTENCOES;71;24.32
BELGICA;133;#VOTANTES;221;75.68
BELGICA;133;#BRANCOS;1;0.34
BELGICA;133;#NULOS;0;0.00
BELGICA;133;#VOTOS VALIDOS;220;75.34
BELGICA;133;LULA;69;31.36
BELGICA;133;MARIO COVAS;53;24.09
BELGICA;133;COLLOR;44;20.00
BELGICA;133;BRIZOLA;30;13.64
BELGICA;133;AFIF;7;3.18
BELGICA;133;R. FREIRE;7;3.18
BELGICA;133;MALUF;3;1.36
BELGICA;133;AURELIANO;2;0.91
BELGICA;133;LIVIA MARIA;2;0.91
BELGICA;133;EUDES;1;0.45
BELGICA;133;MARRONZINHO;1;0.45
BELGICA;133;GABEIRA;1;0.45
BELGICA;133;ZAMIR;0;0.00
BELGICA;133;PG;0;0.00
BELGICA;133;PEDREIRA;0;0.00
BELGICA;133;MANOEL HORTA;0;0.00
BELGICA;133;CORREA;0;0.00
BELGICA;133;CELSO BRANT;0;0.00
BELGICA;133;A. CAMARGO;0;0.00
BELGICA;133;ENEAS;0;0.00
BELGICA;133;ULYSSES;0;0.00
BELGICA;133;R. CAIADO;0;0.00
BOLIVIA;134;#ELEITORADO;376;
BOLIVIA;134;#SECOES;3;
BOLIVIA;134;#ABSTENCOES;92;24.47
BOLIVIA;134;#VOTANTES;284;75.53
BOLIVIA;134;#BRANCOS;9;2.39
BOLIVIA;134;#NULOS;3;0.80
BOLIVIA;134;#VOTOS VALIDOS;272;72.34
BOLIVIA;134;COLLOR;104;38.24
BOLIVIA;134;BRIZOLA;39;14.34
BOLIVIA;134;MARIO COVAS;39;14.34
BOLIVIA;134;MALUF;33;
BOLIVIA;134;LULA;27;9.93
BOLIVIA;134;AFIF;10;3.68
BOLIVIA;134;ULYSSES;9;3.31
BOLIVIA;134;MARRONZINHO;2;0.74
BOLIVIA;134;R. FREIRE;2;0.74
BOLIVIA;134;AURELIANO;2;0.74
BOLIVIA;134;GABEIRA;2;0.74
BOLIVIA;134;ZAMIR;1;0.37
BOLIVIA;134;PEDREIRA;1;0.37
BOLIVIA;134;CELSO BRANT;1;0.37
BOLIVIA;134;MANOEL HORTA;0;0.00
BOLIVIA;134;CORREA;0;0.00
BOLIVIA;134;LIVIA MARIA;0;0.00
BOLIVIA;134;A. CAMARGO;0;0.00
BOLIVIA;134;ENEAS;0;0.00
BOLIVIA;134;R. CAIADO;0;0.00
BOLIVIA;134;EUDES;0;0.00
BULGARIA;134;#ELEITORADO;10;
BULGARIA;134;#SECOES;1;
BULGARIA;134;#ABSTENCOES;10;100.00
BULGARIA;134;#VOTANTES;0;0.00
BULGARIA;134;#BRANCOS;0;0.00
BULGARIA;134;#NULOS;0;0.00
BULGARIA;134;#VOTOS VALIDOS;1;10.00
BULGARIA;134;LULA;0;
BULGARIA;134;CORREA;0;0.00
BULGARIA;134;MARRONZINHO;0;0.00
BULGARIA;134;CELSO BRANT;0;0.00
BULGARIA;134;ZAMIR;0;0.00
BULGARIA;134;MALUF;0;0.00
BULGARIA;134;AFIF;0;0.00
BULGARIA;134;MARIO COVAS;0;0.00
BULGARIA;134;R. FREIRE;0;0.00
BULGARIA;134;LIVIA MARIA;0;0.00
BULGARIA;134;PG;0;0.00
BULGARIA;134;COLLOR;0;0.00
BULGARIA;134;AURELIANO;0;0.00
BULGARIA;134;A. CAMARGO;0;0.00
BULGARIA;134;BRIZOLA;0;0.00
BULGARIA;134;ENEAS;0;0.00
BULGARIA;134;GABEIRA;0;
BULGARIA;134;ULYSSES;0;0.00
BULGARIA;134;PEDREIRA;0;0.00
BULGARIA;134;R. CAIADO;0;0.00
BULGARIA;134;MANOEL HORTA;0;
BULGARIA;134;EUDES;0;0.00
CABO VERDE;134;#ELEITORADO;25;
CABO VERDE;134;#SECOES;1;
CABO VERDE;134;#ABSTENCOES;25;100.00
CABO VERDE;134;#VOTANTES;0;0.00
CABO VERDE;134;#BRANCOS;0;0.00
CABO VERDE;134;#NULOS;0;0.00
CABO VERDE;134;#VOTOS VALIDOS;1;4.00
CABO VERDE;134;LULA;0;0.00
CABO VERDE;134;CORREA;0;0.00
CABO VERDE;134;MARRONZINHO;0;0.00
CABO VERDE;134;CELSO BRANT;0;0.00
CABO VERDE;134;ZAMIR;0;0.00
CABO VERDE;134;MALUF;0;0.00
CABO VERDE;134;AFIF;0;0.00
CABO VERDE;134;MARIO COVAS;0;0.00
CABO VERDE;134;R. FREIRE;0;0.00
CABO VERDE;134;LIVIA MARIA;0;0.00
CABO VERDE;134;PG;0;0.00
CABO VERDE;134;COLLOR;0;0.00
CABO VERDE;134;AURELIANO;0;0.00
CABO VERDE;134;A. CAMARGO;0;0.00
CABO VERDE;134;BRIZOLA;0;0.00
CABO VERDE;134;ENEAS;0;0.00
CABO VERDE;134;GABEIRA;0;0.00
CABO VERDE;134;ULYSSES;0;0.00
CABO VERDE;134;PEDREIRA;0;0.00
CABO VERDE;134;R. CAIADO;0;0.00
CABO VERDE;134;MANOEL HORTA;0;0.00
CABO VERDE;134;EUDES;0;0.00
CANADA;134;#ELEITORADO;837;
CANADA;134;#SECOES;4;
CANADA;134;#ABSTENCOES;265;31.66
CANADA;134;#VOTANTES;572;68.34
CANADA;134;#BRANCOS;6;0.72
CANADA;134;#NULOS;11;1.81
CANADA;134;#VOTOS VALIDOS;555;66.31
CANADA;134;MARIO COVAS;155;27.93
CANADA;134;COLLOR;130;23.42
CANADA;134;LULA;122;21.98
CANADA;134;BRIZOLA;68;12.25
CANADA;134;MALUF;26;4.68
CANADA;134;AFIF;25;4.50
CANADA;134;AURELIANO;9;1.62
CANADA;134;ULYSSES;8;1.44
CANADA;134;R. FREIRE;4;0.72
CANADA;134;R. CAIADO;3;0.54
CANADA;134;CELSO BRANT;2;0.36
CANADA;134;MANOEL HORTA;2;0.36
CANADA;134;ZAMIR;1;0.18
CANADA;134;MARRONZINHO;0;0.00
CANADA;134;PG;0;0.00
CANADA;134;GABEIRA;0;0.00
CANADA;134;PEDREIRA;0;0.00
CANADA;134;CORREA;0;0.00
CANADA;134;LIVIA MARIA;0;0.00
CANADA;134;A. CAMARGO;0;0.00
CANADA;134;ENEAS;0;0.00
CANADA;134;EUDES;0;0.00
CHECOSLOVAQUIA;134;#ELEITORADO;27;
CHECOSLOVAQUIA;134;#ABSTENCOES;27;100.00
CHECOSLOVAQUIA;134;#VOTANTES;0;0.00
CHECOSLOVAQUIA;134;#BRANCOS;0;0.00
CHECOSLOVAQUIA;134;#NULOS;0;0.00
CHECOSLOVAQUIA;134;#VOTOS VALIDOS;1;3.70
CHECOSLOVAQUIA;134;LULA;0;0.00
CHECOSLOVAQUIA;134;CORREA;0;0.00
CHECOSLOVAQUIA;134;MARRONZINHO;0;0.00
CHECOSLOVAQUIA;134;CELSO BRANT;0;0.00
CHECOSLOVAQUIA;134;ZAMIR;0;0.00
CHECOSLOVAQUIA;134;MALUF;0;0.00
CHECOSLOVAQUIA;134;AFIF;0;0.00
CHECOSLOVAQUIA;134;MARIO COVAS;0;0.00
CHECOSLOVAQUIA;134;R. FREIRE;0;0.00
CHECOSLOVAQUIA;134;LIVIA MARIA;0;0.00
CHECOSLOVAQUIA;134;PG;0;
CHECOSLOVAQUIA;134;COLLOR;0;0.00
CHECOSLOVAQUIA;134;AURELIANO;0;0.00
CHECOSLOVAQUIA;134;A. CAMARGO;0;0.00
CHECOSLOVAQUIA;134;BRIZOLA;0;0.00
CHECOSLOVAQUIA;134;ENEAS;0;0.00
CHECOSLOVAQUIA;134;GABEIRA;0;
CHECOSLOVAQUIA;134;ULYSSES;0;0.00
CHECOSLOVAQUIA;134;PEDREIRA;0;0.00
CHECOSLOVAQUIA;134;R. CAIADO;0;0.00
CHECOSLOVAQUIA;134;MANOEL HORTA;0;0.00
CHECOSLOVAQUIA;134;EUDES;0;0.00
CHILE;134;#ELEITORADO;210;
CHILE;134;#SECOES;4;
CHILE;134;#ABSTENCOES;30;14.29
CHILE;134;#VOTANTES;180;85.71
CHILE;134;#BRANCOS;2;0.95
CHILE;134;#NULOS;2;0.95
CHILE;134;#VOTOS VALIDOS;176;83.81
CHILE;134;COLLOR;69;39.20
CHILE;134;MARIO COVAS;52;29.55
CHILE;134;MALUF;17;9.66
CHILE;134;LULA;14;7.95
CHILE;134;BRIZOLA;12;6.82
CHILE;134;AFIF;9;5.11
CHILE;134;ULYSSES;2;1.14
CHILE;134;AURELIANO;1;0.57
CHILE;134;PG;0;0.00
CHILE;134;GABEIRA;0;0.00
CHILE;134;PEDREIRA;0;0.00
CHILE;134;MANOEL HORTA;0;0.00
CHILE;134;CORREA;0;0.00
CHILE;134;CELSO BRANT;0;0.00
CHILE;134;LIVIA MARIA;0;0.00
CHILE;134;A. CAMARGO;0;0.00
CHILE;134;MARRONZINHO;0;0.00
CHILE;134;ENEAS;0;0.00
CHILE;134;ZAMIR;0;0.00
CHILE;134;R. CAIADO;0;9.00
CHILE;134;R. FREIRE;0;0.00
CHILE;134;EUDES;0;0.00
CHINA;135;#ELEITORADO;17;
CHINA;135;#SECOES;1;
CHINA;135;#ABSTENCOES;17;100.00
CHINA;135;#VOTANTES;0;0.00
CHINA;135;#BRANCOS;0;0.00
CHINA;135;#NULOS;0;0.00
CHINA;135;#VOTOS VALIDOS;1;5.88
CHINA;135;LULA;0;0.00
CHINA;135;CORREA;0;0.00
CHINA;135;MARRONZINHO;0;0.00
CHINA;135;CELSO BRANT;0;0.00
CHINA;135;ZAMIR;0;0.00
CHINA;135;MALUF;0;0.00
CHINA;135;AFIF;0;0.00
CHINA;135;MARIO COVAS;0;0.00
CHINA;135;R. FREIRE;0;0.00
CHINA;135;LIVIA MARIA;0;0.00
CHINA;135;PG;0;0.00
CHINA;135;COLLOR;0;0.00
CHINA;135;AURELIANO;0;0.00
CHINA;135;A. CAMARGO;0;0.00
CHINA;135;BRIZOLA;0;0.00
CHINA;135;ENEAS;0;0.00
CHINA;135;GABEIRA;0;0.00
CHINA;135;ULYSSES;0;0.00
CHINA;135;PEDREIRA;0;0.00
CHINA;135;R. CAIADO;0;0.00
CHINA;135;MANOEL HORTA;0;0.00
CHINA;135;EUDES;0;0.00
CINGAPURA;135;#ELEITORADO;33;
CINGAPURA;135;#SECOES;1;
CINGAPURA;135;#ABSTENCOES;5;15.15
CINGAPURA;135;#VOTANTES;28;84.85
CINGAPURA;135;#BRANCOS;0;0.00
CINGAPURA;135;#NULOS;0;0.00
CINGAPURA;135;#VOTOS VALIDOS;28;84.85
CINGAPURA;135;BRIZOLA;9;32.14
CINGAPURA;135;MARIO COVAS;9;32.14
CINGAPURA;135;COLLOR;7;25.00
CINGAPURA;135;LULA;2;7.14
CINGAPURA;135;PEDREIRA;1;3.57
CINGAPURA;135;GABEIRA;0;0.00
CINGAPURA;135;MANOEL HORTA;0;0.00
CINGAPURA;135;CORREA;0;0.00
CINGAPURA;135;CELSO BRANT;0;0.00
CINGAPURA;135;MALUF;0;0.00
CINGAPURA;135;MARRONZINHO;0;0.00
CINGAPURA;135;LIVIA MARIA;0;0.00
CINGAPURA;135;ZAMIR;0;0.00
CINGAPURA;135;A. CAMARGO;0;0.00
CINGAPURA;135;AFIF;0;0.00
CINGAPURA;135;ENEAS;0;0.00
CINGAPURA;135;R. FREIRE;0;0.00
CINGAPURA;135;ULYSSES;0;0.00
CINGAPURA;135;PG;0;0.00
CINGAPURA;135;R. CAIADO;0;0.00
CINGAPURA;135;AURELIANO;0;0.00
CINGAPURA;135;EUDES;0;0.00
COLOMBIA;135;#ELEITORADO;143;
COLOMBIA;135;#SECOES;1;
COLOMBIA;135;#ABSTENCOES;39;27.27
COLOMBIA;135;#VOTANTES;104;72.73
COLOMBIA;135;#BRANCOS;2;1.40
COLOMBIA;135;#NULOS;1;0.70
COLOMBIA;135;#VOTOS VALIDOS;101;70.63
COLOMBIA;135;MARIO COVAS;33;32.67
COLOMBIA;135;COLLOR;18;17.82
COLOMBIA;135;LULA;17;16.83
COLOMBIA;135;BRIZOLA;16;15.84
