UF,Ano,CD_Municipio,Municipio,Cargo,Tipo,Detalhe
MT,2004,91553,SANTO ANTÔNIO DO LEVERGER,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,91553,SANTO ANTÔNIO DO LEVERGER,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,90921,SERRA NOVA DOURADA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,90921,SERRA NOVA DOURADA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,89850,SINOP,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,89850,SINOP,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,91839,SÃO FÉLIX DO ARAGUAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,91839,SÃO FÉLIX DO ARAGUAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,90026,SÃO JOSÉ DO POVO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,90026,SÃO JOSÉ DO POVO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,90840,UNIÃO DO SUL,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,90840,UNIÃO DO SUL,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,98973,VERA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,98973,VERA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,91910,ÁGUA BOA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
MT,2004,91910,ÁGUA BOA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4014,ABAETETUBA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4014,ABAETETUBA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4057,AFUÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4057,AFUÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4073,ALENQUER,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4073,ALENQUER,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4138,ANAJÁS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4138,ANAJÁS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4723,ANAPU,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4723,ANAPU,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4251,BARCARENA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4251,BARCARENA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4049,BOM JESUS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4049,BOM JESUS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4316,BONITO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4316,BONITO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5932,BREJO GRANDE DO ARAGUAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5932,BREJO GRANDE DO ARAGUAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4707,CANAÃ DOS CARAJÁS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4707,CANAÃ DOS CARAJÁS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4456,CAPITÃO POÇO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4456,CAPITÃO POÇO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4499,CHAVES,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4499,CHAVES,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4529,CUMARU DO NORTE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4529,CUMARU DO NORTE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5851,CURIONÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5851,CURIONÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4740,CURUÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4740,CURUÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4120,ELDORADO DOS CARAJÁS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4120,ELDORADO DOS CARAJÁS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4006,GOIANÉSIA DO PARÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4006,GOIANÉSIA DO PARÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4634,IGARAPÉ-AÇU,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4634,IGARAPÉ-AÇU,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4650,IGARAPÉ-MIRI,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4650,IGARAPÉ-MIRI,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4677,INHANGAPI,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4677,INHANGAPI,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4189,IPIXUNA DO PARÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4189,IPIXUNA DO PARÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4693,IRITUIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4693,IRITUIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4715,ITAITUBA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4715,ITAITUBA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4200,JACAREACANGA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4200,JACAREACANGA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4758,JACUNDÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4758,JACUNDÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4839,MARABÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4839,MARABÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4480,NOVA ESPERANÇA DO PIRIÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4480,NOVA ESPERANÇA DO PIRIÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4383,NOVO PROGRESSO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4383,NOVO PROGRESSO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4421,NOVO REPARTIMENTO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4421,NOVO REPARTIMENTO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5037,OEIRAS DO PARÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5037,OEIRAS DO PARÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5916,PACAJÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5916,PACAJÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4162,PALESTINA DO PARÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4162,PALESTINA DO PARÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5835,PARAUAPEBAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5835,PARAUAPEBAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4308,PAU D ARCO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4308,PAU D ARCO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5118,PEIXE-BOI,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5118,PEIXE-BOI,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4782,PIÇARRA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4782,PIÇARRA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5673,REDENÇÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5673,REDENÇÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5258,SALVATERRA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5258,SALVATERRA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5398,SANTO ANTÔNIO DO TAUÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5398,SANTO ANTÔNIO DO TAUÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4847,SAPUCAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4847,SAPUCAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5550,SENADOR JOSÉ PORFÍRIO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5550,SENADOR JOSÉ PORFÍRIO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5576,SOURE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5576,SOURE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4464,SÃO DOMINGOS DO ARAGUAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4464,SÃO DOMINGOS DO ARAGUAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5479,SÃO FRANCISCO DO PARÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5479,SÃO FRANCISCO DO PARÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5797,SÃO GERALDO DO ARAGUAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5797,SÃO GERALDO DO ARAGUAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5495,SÃO JOÃO DO ARAGUAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5495,SÃO JOÃO DO ARAGUAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5517,SÃO MIGUEL DO GUAMÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5517,SÃO MIGUEL DO GUAMÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4286,TRAIRÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4286,TRAIRÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5711,XINGUARA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,5711,XINGUARA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4260,ÁGUA AZUL DO NORTE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PA,2000,4260,ÁGUA AZUL DO NORTE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PR,2004,79758,MARILENA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
PR,2004,79758,MARILENA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3034,CARACARAÍ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3034,CARACARAÍ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3000,CAROEBE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3000,CAROEBE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3026,IRACEMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3026,IRACEMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3093,MUCAJAÍ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3093,MUCAJAÍ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3085,RORAINÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3085,RORAINÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3158,SAO LUIZ DO ANAUA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3158,SAO LUIZ DO ANAUA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3131,SÃO JOÃO DA BALIZA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2000,3131,SÃO JOÃO DA BALIZA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3050,ALTO ALEGRE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3050,ALTO ALEGRE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3042,AMAJARI,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3042,AMAJARI,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3077,BONFIM,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3077,BONFIM,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3069,CANTÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3069,CANTÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3034,CARACARAÍ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3034,CARACARAÍ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3000,CAROEBE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3000,CAROEBE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3026,IRACEMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3026,IRACEMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3093,MUCAJAÍ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3093,MUCAJAÍ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3115,NORMANDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3115,NORMANDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3123,PACARAIMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3123,PACARAIMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3085,RORAINÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3085,RORAINÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3158,SAO LUIZ DO ANAUA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3158,SAO LUIZ DO ANAUA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3131,SÃO JOÃO DA BALIZA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3131,SÃO JOÃO DA BALIZA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3107,UIRAMUTÃ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RR,2004,3107,UIRAMUTÃ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RS,2000,89141,CAPÃO DO CIPÓ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
RS,2000,89141,CAPÃO DO CIPÓ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31011,AMPARO DE SÃO FRANCISCO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31011,AMPARO DE SÃO FRANCISCO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31038,AQUIDABÃ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31038,AQUIDABÃ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31070,ARAUÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31070,ARAUÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31097,AREIA BRANCA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31097,AREIA BRANCA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31151,BOQUIM,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31151,BOQUIM,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31135,BREJO GRANDE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31135,BREJO GRANDE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31194,CAMPO DO BRITO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31194,CAMPO DO BRITO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31216,CANHOBA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31216,CANHOBA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31232,CANINDÉ DE SÃO FRANCISCO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31232,CANINDÉ DE SÃO FRANCISCO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31259,CAPELA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31259,CAPELA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31275,CARIRA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31275,CARIRA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31291,CARMÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31291,CARMÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31313,CEDRO DE SÃO JOÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31313,CEDRO DE SÃO JOÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31330,CRISTINÁPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31330,CRISTINÁPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31372,CUMBE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31372,CUMBE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31399,DIVINA PASTORA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31399,DIVINA PASTORA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31410,ESTÂNCIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31410,ESTÂNCIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31437,FEIRA NOVA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31437,FEIRA NOVA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31453,FREI PAULO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31453,FREI PAULO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31496,GARARU,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31496,GARARU,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31470,GENERAL MAYNARD,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31470,GENERAL MAYNARD,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31518,GRACCHO CARDOSO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31518,GRACCHO CARDOSO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31534,ILHA DAS FLORES,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31534,ILHA DAS FLORES,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31550,INDIAROBA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31550,INDIAROBA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31577,ITABAIANA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31577,ITABAIANA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31593,ITABAIANINHA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31593,ITABAIANINHA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31615,ITABI,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31615,ITABI,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31631,ITAPORANGA D AJUDA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31631,ITAPORANGA D AJUDA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
