ibge,municipio,ano,zona,local,nome,bairro,endereco,lon_antigo,lat_antigo,lon_novo,lat_novo,km,metodo,confianca,evidencia,motivo
1504802,Monte Alegre,2024,19,2380,EMEF FLEXAL II,ZONA RURAL,DISTRITO FLEXAL II - ZONA DO LAGO,-54.4965219,-2.3035041,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (10.6 km alem da divisa)
1504802,Monte Alegre,2012,19,2470,EMEF CABECEIRA DO IGARAPÉ GRANDE,ZONA RURAL,COMUNIDADE DO IGARAPÉ GRANDE,-53.8749804,-1.670748,-53.844663,-1.6959027,4.38,escola_inep,media,"INEP: E M E F CABECEIRA DO IGARAPE GRANDE [COMUNIDADE DE IGARAPE GRANDE, SN ZONA RURAL.]",fora do municipio (1.7 km alem da divisa)
1504802,Monte Alegre,2014,19,2470,EMEF CABECEIRA DO IGARAPÉ GRANDE,ZONA RURAL,COMUNIDADE DO IGARAPÉ GRANDE,-53.8749804,-1.670748,-53.844663,-1.6959027,4.38,escola_inep,media,"INEP: E M E F CABECEIRA DO IGARAPE GRANDE [COMUNIDADE DE IGARAPE GRANDE, SN ZONA RURAL.]",fora do municipio (1.7 km alem da divisa)
1504802,Monte Alegre,2016,19,2470,EMEF CABECEIRA DO IGARAPÉ GRANDE,ZONA RURAL,COMUNIDADE DO IGARAPÉ GRANDE,-53.8749804,-1.670748,-53.844663,-1.6959027,4.38,escola_inep,media,"INEP: E M E F CABECEIRA DO IGARAPE GRANDE [COMUNIDADE DE IGARAPE GRANDE, SN ZONA RURAL.]",fora do municipio (1.7 km alem da divisa)
1504802,Monte Alegre,2018,19,2470,EMEF CABECEIRA DO IGARAPÉ GRANDE,ZONA RURAL,COMUNIDADE DO IGARAPÉ GRANDE,-53.8749804,-1.670748,-53.844663,-1.6959027,4.38,escola_inep,media,"INEP: E M E F CABECEIRA DO IGARAPE GRANDE [COMUNIDADE DE IGARAPE GRANDE, SN ZONA RURAL.]",fora do municipio (1.7 km alem da divisa)
1504802,Monte Alegre,2020,19,2470,EMEF CABECEIRA DO IGARAPÉ GRANDE,ZONA RURAL,COMUNIDADE DO IGARAPÉ GRANDE,-53.8749804,-1.670748,-53.844663,-1.6959027,4.38,escola_inep,media,"INEP: E M E F CABECEIRA DO IGARAPE GRANDE [COMUNIDADE DE IGARAPE GRANDE, SN ZONA RURAL.]",fora do municipio (1.7 km alem da divisa)
1504802,Monte Alegre,2022,19,2470,EMEF CABECEIRA DO IGARAPÉ GRANDE,ZONA RURAL,COMUNIDADE DO IGARAPÉ GRANDE,-53.8749804,-1.670748,-53.844663,-1.6959027,4.38,escola_inep,media,"INEP: E M E F CABECEIRA DO IGARAPE GRANDE [COMUNIDADE DE IGARAPE GRANDE, SN ZONA RURAL.]",fora do municipio (1.7 km alem da divisa)
1504802,Monte Alegre,2024,19,2470,EMEF CABECEIRA DO IGARAPÉ GRANDE,ZONA RURAL,COMUNIDADE DO IGARAPÉ GRANDE,-53.8749804,-1.670748,-53.844663,-1.6959027,4.38,escola_inep,media,"INEP: E M E F CABECEIRA DO IGARAPE GRANDE [COMUNIDADE DE IGARAPE GRANDE, SN ZONA RURAL.]",fora do municipio (1.7 km alem da divisa)
1505304,Oriximiná,2006,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2008,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2010,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2012,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2014,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2020,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2022,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2024,38,1040,CÂMARA MUNICIPAL DE ORIXIMINÁ,CENTRO,TRAV MAGALHÃES BARATA,-55.865039,-1.7630766,-55.865194,-1.768397,0.59,localidade,media,"localidade CENTRO (1488 enderecos, raio 0.4 km)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2006,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2008,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2010,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2012,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2014,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2020,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2022,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2024,38,1082,SEC. MUN. DE MEIO AMBIENTE E TURISMO,CENTRO,"PRACA SANTO ANTONIO, 11",-55.8656661,-1.7629827,,,,nao corrigido,,"descartado: localidade CENTRO (1488 enderecos, raio 0.4 km) cairia sobre outro local (< 50 m)",movido por reposicionar_locais_fora_do_bairro.py
1505304,Oriximiná,2006,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2008,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2010,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2012,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2014,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2016,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2018,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2020,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2022,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2024,38,1775,EMEF CASINHA FELIZ - FERRUGEM,ZONA RURAL,RODOVIA PA 254 RAMAL DO FERRUGEM,-55.5987083,-1.4574854,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (11.5 km alem da divisa)
1505304,Oriximiná,2006,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2008,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2010,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2012,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2014,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2016,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2018,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2020,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2022,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2024,38,1864,EMEF SANTO ANTONIO - RAMAL DOS TRÊS,ZONA RURAL,ESTRADA DO BEC KM 38 RAMAL DOS TRÊS,-55.7899974,-1.2542717,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (3.4 km alem da divisa)
1505304,Oriximiná,2008,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2010,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2012,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2014,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2016,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2018,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2020,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2022,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2024,38,1880,EMEF ANTONIO CALDERARO - MURTA,ZONA RURAL,ESTRADA DO BEC KM 50 COMUNIDADE DO MURTA,-55.883935,-1.2291707,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (6.4 km alem da divisa)
1505304,Oriximiná,2008,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2010,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2012,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2014,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2016,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2018,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2020,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2022,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2024,38,1902,EMEF VITÓRIA RÉGIA - MONTE MURIÁ,ZONA RURAL,RAMAL DO JATUARANA KM 25,-55.6737388,-1.6527919,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (2.5 km alem da divisa)
1505304,Oriximiná,2016,38,2020,EMEF CUMINA - RAMAL CACHORRO SENTADO,ZONA RURAL,ESTRADA DO BEC KM 38 - RAMAL CACHORRO SENTADO,-55.8219041,-1.2340226,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (4.7 km alem da divisa)
1505304,Oriximiná,2018,38,2020,EMEF CUMINA - RAMAL CACHORRO SENTADO,ZONA RURAL,ESTRADA DO BEC KM 38 - RAMAL CACHORRO SENTADO,-55.8219041,-1.2340226,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (4.7 km alem da divisa)
1505304,Oriximiná,2020,38,2020,EMEF CUMINA - RAMAL CACHORRO SENTADO,ZONA RURAL,ESTRADA DO BEC KM 38 - RAMAL CACHORRO SENTADO,-55.8219041,-1.2340226,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (4.7 km alem da divisa)
1505304,Oriximiná,2022,38,2020,EMEF CUMINA - RAMAL CACHORRO SENTADO,ZONA RURAL,ESTRADA DO BEC KM 38 - RAMAL CACHORRO SENTADO,-55.8219041,-1.2340226,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (4.7 km alem da divisa)
1505304,Oriximiná,2024,38,2020,EMEF CUMINA - RAMAL CACHORRO SENTADO,ZONA RURAL,ESTRADA DO BEC KM 38 - RAMAL CACHORRO SENTADO,-55.8219041,-1.2340226,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (4.7 km alem da divisa)
1505304,Oriximiná,2014,38,5500,EMEF CUMINA,ZONA RURAL,ESTRADA DO BEC KM 38 - RAMAL CACHORRO SENTADO,-55.8219041,-1.2340226,,,,nao corrigido,,sem correspondencia no CNEFE,fora do municipio (4.7 km alem da divisa)
2409803,Pedro Velho,2006,61,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2008,61,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2010,61,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2012,61,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2014,61,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2016,61,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2018,11,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2020,11,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2022,11,1015,ESCOLA MUNICIPAL GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2024,11,1015,ESCOLA MUNICIPAL DEP. GRIMALDI RIBEIRO,CENTRO,"AV. PROF. GENAR BEZERRIL, S/N",-35.1411261,-6.3774561,-35.223477,-6.44154,11.57,estabelecimento,alta,ESCOLA M GRIMALDI RIBEIRO [CENTRO],fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2018,11,1058,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2020,11,1058,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2022,11,1058,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2024,11,1058,ESCOLA ESTADUAL DR. PEDRO VELHO- ENSINO FUND. E MÉDIO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2006,61,1066,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2008,61,1066,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2010,61,1066,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2012,61,1066,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2014,61,1066,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2016,61,1066,ESCOLA ESTADUAL DE PRIMEIRO GRAU DR. PEDRO VELHO,CENTRO,"AV. GENAR BEZERRIL, S/N",-35.1410984,-6.3774432,-35.22145,-6.438025,11.16,localidade,media,"localidade CENTRO (2139 enderecos, raio 0.4 km)",fora do municipio (6.4 km alem da divisa)
2409803,Pedro Velho,2018,11,1066,ESCOLA ESTADUAL FABRICIO MARANHAO,CENTRO,"RUA JOAO PESSOA, 110",-35.1410831,-6.3774618,-35.218791,-6.438456,10.95,estabelecimento,alta,ESCOLA ESTADUAL FABRICIO MARANHAO [CENTRO],fora do municipio (6.4 km alem da divisa)
