ano,uf,ibge,zona,local,nome,bairro,lon_antigo,lat_antigo,km,irmaos,espalhamento_km,procedencia
2006,PI,2211001,1,1686,CENTRO SOCIAL URBANO,BUENOS AIRES,-42.7813607,-5.1478734,12.02,4,0.703,geocode_v0.15 (propagada)
2008,PI,2211001,1,1686,CENTRO SOCIAL URBANO,BUENOS AIRES,-42.7813607,-5.1478734,12.02,4,0.703,geocode_v0.15 (propagada)
2010,PI,2211001,1,1686,CENTRO SOCIAL URBANO,BUENOS AIRES,-42.7813607,-5.1478734,12.02,4,0.703,geocode_v0.15 (propagada)
2012,PI,2211001,1,1686,CENTRO SOCIAL URBANO,BUENOS AIRES,-42.7813607,-5.1478734,12.02,4,0.703,geocode_v0.15 (propagada)
2014,PI,2211001,1,1686,CENTRO SOCIAL URBANO,BUENOS AIRES,-42.7813607,-5.1478734,12.02,4,0.703,geocode_v0.15 (propagada)
2006,PE,2607901,118,1392,ESCOLA MURILO BRAGA - ANEXO DEFICIENTE,CAVALEIRO,-34.92096206,-8.18889878,11.99,5,0.217,geocode_v0.15 (propagada)
2008,PE,2607901,118,1392,ESCOLA MURILO BRAGA - ANEXO DEFICIENTE,CAVALEIRO,-34.92096206,-8.18889878,11.99,5,0.217,geocode_v0.15 (propagada)
2010,PE,2607901,118,1392,ESCOLA MURILO BRAGA - ANEXO DEFICIENTE,CAVALEIRO,-34.92096206,-8.18889878,11.99,5,0.217,geocode_v0.15 (propagada)
2024,MG,3106200,37,1376,ESCOLA MUNICIPAL MESTRE ATAYDE,boa vista,-43.9887726,-19.9679589,11.95,6,0.465,chave_exata_2022
2006,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.94,4,0.719,1. Match ID Validado
2008,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.94,4,0.719,1. Match ID Validado
2010,CE,2304400,3,1740,EEFM JUVENAL GALENO,CENTRO,-38.51663504,-3.83847445,11.94,15,0.796,geocode_v0.15 (propagada)
2010,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.94,4,0.719,1. Match ID Validado
2012,CE,2304400,3,1740,EEFM JUVENAL GALENO,CENTRO,-38.51663504,-3.83847445,11.94,17,0.796,geocode_v0.15 (propagada)
2012,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.94,4,0.719,1. Match ID Validado
2014,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.94,4,0.719,1. Match ID Validado
2016,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.94,4,0.719,1. Match ID Validado
2018,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.94,4,0.719,1. Match ID Validado
2020,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.91,3,0.447,1. Match ID Validado
2022,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.91,3,0.447,Original (Não Aplicável)
2024,SP,3550308,348,1341,EMEI. PROFª THEREZA THÉ DE CARVALHO,PARQUE CRUZEIRO DO SUL,-46.53156308,-23.58228405,11.91,3,0.447,chave_exata_2022
2006,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2008,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2010,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2012,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2014,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2016,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2018,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2020,BA,2924504,117,1040,COLÉGIO ESTADUAL PETRONÍLIO DA SILVA PRADO,CENTRO,-42.614825,-14.4063512,11.9,4,0.281,geocode_v0.15 (propagada)
2006,RJ,3304557,8,1201,MAGNATAS ATLETICO CLUB,ROCHA,-43.3512299,-22.8455591,11.86,4,0.577,geocode_v0.15 (propagada)
2008,RJ,3304557,8,1082,MAGNATAS ATLETICO CLUB,ROCHA,-43.3512299,-22.8455591,11.86,5,0.577,geocode_v0.15 (propagada)
2010,RJ,3304557,8,1201,MAGNATAS ATLETICO CLUB,ROCHA,-43.3512299,-22.8455591,11.86,5,0.577,geocode_v0.15 (propagada)
2012,RJ,3304557,8,1201,MAGNATAS ATLETICO CLUB,ROCHA,-43.3512299,-22.8455591,11.86,5,0.577,geocode_v0.15 (propagada)
2014,SP,3550308,320,1279,EE. PROFESSORA EDMÉA ATTAB,VL STA MARGARIDA,-46.6390164,-23.6730533,11.84,3,0.365,geocode_v0.15 (propagada)
2016,SP,3550308,320,1279,EE. PROFESSORA EDMÉA ATTAB,VL STA MARGARIDA,-46.6390164,-23.6730533,11.84,3,0.365,geocode_v0.15 (propagada)
2006,SP,3550308,327,1473,EMEI JARDIM MONJOLO I,FREGUESIA DO O,-46.80113438,-23.44481338,11.83,3,0.079,geocode_v0.15 (propagada)
2006,GO,5208707,127,1244,ESCOLA DE GOVERNO HENRIQUE SANTILLO,JARDIM AMÉRICA,-49.3349605,-16.6072804,11.8,12,0.957,geocode_v0.15 (propagada)
2008,GO,5208707,127,1244,ESCOLA DE GOVERNO HENRIQUE SANTILLO,JARDIM AMÉRICA,-49.3349605,-16.6072804,11.8,12,0.957,geocode_v0.15 (propagada)
2010,BA,2927408,6,1090,ESCOLA MUNICIPAL VISCONDE DE CAIRU,PARIPE,-38.4475431,-12.9459542,11.74,9,0.99,geocode_v0.15 (propagada)
2012,BA,2927408,6,1090,ESCOLA MUNICIPAL VISCONDE DE CAIRU,PARIPE,-38.4475431,-12.9459542,11.74,9,0.99,geocode_v0.15 (propagada)
2014,BA,2927408,6,1090,ESCOLA MUNICIPAL VISCONDE DE CAIRU,PARIPE,-38.4475431,-12.9459542,11.74,10,0.428,geocode_v0.15 (propagada)
2006,CE,2304400,94,2453,EEF DOM HELDER CAMARA,QUINTINO CUNHA,-38.5256872,-3.8089727,11.72,6,0.571,geocode_v0.15 (propagada)
2006,TO,1721000,29,1040,PALACIO DA CIDADANIA - OAB - TO,CENTRO,-48.3146067,-10.2959339,11.72,15,0.876,geocode_v0.15 (propagada)
2008,CE,2304400,94,2453,EEF DOM HELDER CAMARA,QUINTINO CUNHA,-38.5256872,-3.8089727,11.72,6,0.571,geocode_v0.15 (propagada)
2006,CE,2304400,114,1066,CENTRO EDUCACIONAL ANDRADE E SILVA,JARDIM IRACEMA,-38.6236675,-3.8196398,11.69,6,0.351,geocode_v0.15 (propagada)
2006,RN,2408102,3,1570,ESCOLA ESTADUAL REGULO TINOCO,LAGOA NOVA,-35.26459316,-5.73188334,11.65,17,1.118,geocode_v0.15 (propagada)
2006,PE,2611606,6,1449,JARDIM ESCOLA MARIA AMELIA,VASCO DA GAMA,-34.9394106,-8.11603221,11.65,10,0.486,geocode_v0.15 (propagada)
2008,RN,2408102,3,1570,ESCOLA ESTADUAL REGULO TINOCO,LAGOA NOVA,-35.26459316,-5.73188334,11.65,17,1.098,geocode_v0.15 (propagada)
2008,PE,2611606,6,1449,JARDIM ESCOLA MARIA AMELIA,VASCO DA GAMA,-34.9394106,-8.11603221,11.65,10,0.486,geocode_v0.15 (propagada)
2010,RN,2408102,3,1570,ESCOLA ESTADUAL REGULO TINOCO,LAGOA NOVA,-35.26459316,-5.73188334,11.65,18,1.118,geocode_v0.15 (propagada)
2012,RN,2408102,3,1570,ESCOLA ESTADUAL REGULO TINOCO,LAGOA NOVA,-35.26459316,-5.73188334,11.65,18,1.118,geocode_v0.15 (propagada)
2016,RN,2408102,3,1570,ESCOLA ESTADUAL REGULO TINOCO,LAGOA NOVA,-35.26459316,-5.73188334,11.65,17,1.118,geocode_v0.15 (propagada)
2012,AM,1302603,1,5503,UNINORTE - CENTRO UNIVERSITARIO DO NORTE,CENTRO,-60.0107061,-3.02428604,11.63,23,0.812,geocode_v0.15 (propagada)
2006,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.55,7,0.084,1. Match ID Validado
2010,MA,2111300,89,1074,UNIDADE INTEGRADA ALUISIO AZEVEDO,SAO CRISTOVAO - ZONA URBANA,-44.3383498,-2.5586468,11.53,6,0.53,geocode_v0.15 (propagada)
2024,MG,3106200,37,1635,ESCOLA ESTADUAL DOM CABRAL,boa vista,-43.9885948,-19.9625836,11.53,6,0.465,chave_exata_2022
2008,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.49,8,0.193,1. Match ID Validado
2010,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.49,8,0.209,1. Match ID Validado
2012,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.49,8,0.209,1. Match ID Validado
2012,SP,3550308,6,2151,POLIEDRO,VILA MARIANA,-46.5276785,-23.5601621,11.49,13,0.852,geocode_v0.15 (propagada)
2014,SP,3550308,6,2151,POLIEDRO,VILA MARIANA,-46.5276785,-23.5601621,11.49,13,0.852,geocode_v0.15 (propagada)
2022,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.49,6,0.209,Original (Não Aplicável)
2006,SP,3550308,6,2020,COLEGIO MARCO POLO,VILA MARIANA,-46.7417197,-23.6325873,11.47,11,0.91,geocode_v0.15 (propagada)
2008,SP,3550308,6,2020,COLEGIO MARCO POLO,VILA MARIANA,-46.7417197,-23.6325873,11.47,12,0.91,geocode_v0.15 (propagada)
2006,RJ,3304557,1,1023,BANCO DO BRASIL,JACARÉ,-43.189572,-22.974748,11.44,8,0.861,geocode_v0.15 (propagada)
2008,RJ,3304557,1,1023,BANCO DO BRASIL,JACARÉ,-43.189572,-22.974748,11.44,7,0.861,geocode_v0.15 (propagada)
2014,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.44,7,0.294,1. Match ID Validado
2016,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.44,7,0.294,1. Match ID Validado
2018,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.44,7,0.294,1. Match ID Validado
2020,BA,2917102,137,1023,ESCOLA ESTADUAL FRANCISCO A. DE BRITO,CENTRO,-39.974634,-15.067304,11.44,7,0.294,1. Match ID Validado
2006,PA,1501501,36,1139,E. E. DE 1 GRAU DE MURINIM,CENTRO,-48.3180121,-1.2928656,11.41,4,0.145,geocode_v0.15 (propagada)
2006,BA,2927408,4,1236,ESCOLA ANTONIO CARLOS MAGALHAES,PERIPERI,-38.4802082,-12.966975,11.28,14,0.379,geocode_v0.15 (propagada)
2008,BA,2927408,4,1236,ESCOLA ANTONIO CARLOS MAGALHAES,PERIPERI,-38.4802082,-12.966975,11.28,15,0.379,geocode_v0.15 (propagada)
2010,BA,2927408,4,1236,ESCOLA ANTONIO CARLOS MAGALHAES,PERIPERI,-38.4802082,-12.966975,11.28,16,0.486,geocode_v0.15 (propagada)
2012,BA,2927408,4,1236,ESCOLA ANTONIO CARLOS MAGALHAES,PERIPERI,-38.4802082,-12.966975,11.28,15,0.509,geocode_v0.15 (propagada)
2014,BA,2927408,4,1236,ESCOLA ANTONIO CARLOS MAGALHAES,PERIPERI,-38.4802082,-12.966975,11.28,17,0.509,geocode_v0.15 (propagada)
2014,RJ,3304557,1,1031,PALACIO GUSTAVO CAPANEMA (ANTIGO MINISTERIO DA EDUCACAO),CENTRO,-43.2872579,-22.8653597,11.25,20,0.662,geocode_v0.15 (propagada)
2020,PE,2611606,149,1546,ESCOLA CECÍLIA MEIRELES,IBURA DE BAIXO,-34.929269,-8.0153,11.19,9,0.609,1. Match ID Validado
2022,PE,2611606,149,1546,ESCOLA CECÍLIA MEIRELES,IBURA DE BAIXO,-34.929269,-8.0153,11.19,9,0.609,Original (Não Aplicável)
2024,PE,2611606,149,1546,ESCOLA CECÍLIA MEIRELES,IBURA DE BAIXO,-34.929269,-8.0153,11.19,9,0.609,chave_exata_2022
2020,SE,2800308,27,1805,"JOÃO BATISTA DOUGLAS DE SOUZA, EMEI",SANTA MARIA,-37.0593192,-10.8961592,11.17,7,0.426,geocode_v0.15 (propagada)
2022,SE,2800308,27,1805,"JOÃO BATISTA DOUGLAS DE SOUZA, EMEI",SANTA MARIA,-37.0593192,-10.8961592,11.17,9,0.426,geocode_v0.15 (propagada)
2006,RS,4318309,49,1040,E.M.E.F. JOSE FERREIRA DA FONSECA LIMA,CENTRO,-54.367148,-30.244009,11.12,12,0.542,Corrigido pelo GeoJSON de Votos (RS)
2008,RS,4318309,49,1040,E.M.E.F. JOSE FERREIRA DA FONSECA LIMA,CENTRO,-54.367148,-30.244009,11.12,11,0.435,Corrigido pelo GeoJSON de Votos (RS)
2010,RS,4318309,49,1040,E.M.E.F. JOSE FERREIRA DA FONSECA LIMA,CENTRO,-54.367148,-30.244009,11.12,11,0.435,Corrigido pelo GeoJSON de Votos (RS)
2016,AM,1302603,63,1775,CMEI BEATRIZ SVERNER (OPÇÃO PARA O ARTHUR ENGRÁCIO),TANCREDO NEVES,-60.02264622,-3.0027603,11.04,12,0.843,geocode_v0.15 (propagada)
2018,AM,1302603,63,1775,CMEI BEATRIZ SVERNER (OPÇÃO PARA O ARTHUR ENGRÁCIO),TANCREDO NEVES,-60.02264622,-3.0027603,11.04,12,0.843,geocode_v0.15 (propagada)
2010,AM,1302603,68,1406,CEMEJA SAMUEL BENCHIMOL,SAO JOSE OPERARIO,-60.04585107,-3.06731852,11.0,23,0.955,geocode_v0.15 (propagada)
2012,AM,1302603,68,1406,CEMEJA SAMUEL BENCHIMOL,SAO JOSE OPERARIO,-60.04585107,-3.06731852,11.0,23,0.955,geocode_v0.15 (propagada)
2014,AM,1302603,68,1406,CEMEJA SAMUEL BENCHIMOL,SAO JOSE OPERARIO,-60.04585107,-3.06731852,11.0,23,0.955,geocode_v0.15 (propagada)
2016,AM,1302603,63,1970,CMEJA SAMUEL BENCHIMOL,SAO JOSE OPERARIO,-60.04585107,-3.06731852,11.0,21,0.955,geocode_v0.15 (propagada)
2018,AM,1302603,63,1970,CEMEJA SAMUEL BENCHIMOL,SAO JOSE OPERARIO,-60.04585107,-3.06731852,11.0,22,0.955,geocode_v0.15 (propagada)
2016,RN,2408102,2,1724,ESCOLA ESTADUAL CONEGO MONTE,LAGOA NOVA,-35.2565616,-5.73454087,10.99,17,1.09,geocode_v0.15 (propagada)
2014,CE,2304400,112,1538,COELCE,JOAQUIM TAVORA,-38.60258658,-3.79543589,10.97,3,0.175,geocode_v0.15 (propagada)
2012,RJ,3304557,1,1279,MINISTERIO DA EDUCACAO,CENTRO,-43.2872579,-22.8653597,10.96,25,0.937,geocode_v0.15 (propagada)
2006,CE,2304400,116,1473,ANEXO NOVO MUNDO PIONEIRO I,GRANJA PORTUGAL,-38.50616143,-3.75545147,10.94,13,0.619,geocode_v0.15 (propagada)
2008,CE,2304400,116,1473,ANEXO NOVO MUNDO PIONEIRO I,GRANJA PORTUGAL,-38.50616143,-3.75545147,10.94,13,0.619,geocode_v0.15 (propagada)
2010,CE,2304400,116,1473,ANEXO NOVO MUNDO PIONEIRO I,GRANJA PORTUGAL,-38.50616143,-3.75545147,10.94,14,0.433,geocode_v0.15 (propagada)
2012,CE,2304400,116,1473,ANEXO NOVO MUNDO PIONEIRO I,GRANJA PORTUGAL,-38.50616143,-3.75545147,10.94,16,0.531,geocode_v0.15 (propagada)
2006,AM,1302603,2,1562,ESCOLA PRINCESA ISABEL,CENTRO,-59.93388803,-3.08002311,10.86,27,0.925,geocode_v0.15 (propagada)
2008,AM,1302603,2,1562,ESCOLA PRINCESA ISABEL,CENTRO,-59.93388803,-3.08002311,10.86,23,0.812,geocode_v0.15 (propagada)
2010,AM,1302603,2,1562,ESCOLA ESTADUAL PRINCESA ISABEL,CENTRO,-59.93388803,-3.08002311,10.86,23,0.812,geocode_v0.15 (propagada)
2012,AM,1302603,2,1562,ESCOLA ESTADUAL PRINCESA ISABEL,CENTRO,-59.93388803,-3.08002311,10.86,23,0.812,geocode_v0.15 (propagada)
2014,AM,1302603,2,1562,ESCOLA ESTADUAL PRINCESA ISABEL,CENTRO,-59.93388803,-3.08002311,10.86,19,0.789,geocode_v0.15 (propagada)
2006,RJ,3304557,8,1023,INSTITUTO IMACULADA CONCEICAO,CACHAMBI,-43.18159,-22.94324,10.85,8,0.407,Mantida Original (Inseguro para mover)
2008,RJ,3304557,8,1023,INSTITUTO IMACULADA CONCEICAO,CACHAMBI,-43.18159,-22.94324,10.85,8,0.407,Mantida Original (Inseguro para mover)
2010,RJ,3304557,8,1023,INSTITUTO IMACULADA CONCEICAO,CACHAMBI,-43.18159,-22.94324,10.85,9,0.407,Mantida Original (Inseguro para mover)
2012,RJ,3304557,8,1023,INSTITUTO IMACULADA CONCEICAO,CACHAMBI,-43.18159,-22.94324,10.85,10,0.41,Mantida Original (Inseguro para mover)
2014,RJ,3304557,8,1023,INSTITUTO IMACULADA CONCEICAO,CACHAMBI,-43.18159,-22.94324,10.85,12,0.459,Mantida Original (Inseguro para mover)
2006,RJ,3304557,205,1295,BANCO DO BRASIL,JACARÉ,-43.1876487,-22.9663437,10.84,8,0.861,geocode_v0.15 (propagada)
2008,CE,2304400,114,1066,CENTRO EDUCACIONAL ANDRADE E SILVA,PADRE ANDRADE,-38.6236675,-3.8196398,10.84,3,0.144,geocode_v0.15 (propagada)
2008,RJ,3304557,205,1295,BANCO DO BRASIL,JACARÉ,-43.1876487,-22.9663437,10.84,7,0.861,geocode_v0.15 (propagada)
2018,PR,4106902,178,1961,COLÉGIO ESTADUAL PADRE SILVESTRE KANDORA,SÃO BRAZ,-49.2557717,-25.4563791,10.79,5,0.823,1. Match ID Validado
2018,PR,4106902,178,2070,ESCOLA MUNICIPAL CEI PROFESSOR JÚLIO MOREIRA,SÃO BRAZ,-49.2557834,-25.4563829,10.79,5,0.823,1. Match ID Validado
2006,AM,1302603,68,1406,CEMEJA SAMUEL BENCHIMOL,SAO JOSE OPERARIO,-60.04585107,-3.06731852,10.77,22,1.005,geocode_v0.15 (propagada)
2006,SP,3550308,258,1422,COLEGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,6,0.526,geocode_v0.15 (propagada)
2008,AM,1302603,68,1406,CEMEJA SAMUEL BENCHIMOL,SAO JOSE OPERARIO,-60.04585107,-3.06731852,10.77,22,1.005,geocode_v0.15 (propagada)
2008,SP,3550308,258,1422,COLEGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,6,0.526,geocode_v0.15 (propagada)
2010,SP,3550308,258,1422,COLEGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,6,0.526,geocode_v0.15 (propagada)
2012,SP,3550308,258,1422,COLEGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,6,0.526,geocode_v0.15 (propagada)
2014,SP,3550308,258,1422,COLEGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,6,0.526,geocode_v0.15 (propagada)
2016,SP,3550308,258,1422,COLEGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,6,0.526,geocode_v0.15 (propagada)
2018,SP,3550308,258,1422,COLEGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,6,0.526,geocode_v0.15 (propagada)
2020,SP,3550308,258,1422,COLÉGIO CRIATIVA,CAMPO BELO,-46.7796795,-23.6375248,10.77,5,0.516,geocode_v0.15 (propagada)
2018,CE,2304400,95,1104,ESCOLA SHALOM,BARROSO,-38.5873561,-3.7576534,10.76,7,0.261,geocode_v0.15 (propagada)
2020,CE,2304400,95,1104,ESCOLA SHALOM,BARROSO,-38.5873561,-3.7576534,10.76,7,0.261,geocode_v0.15 (propagada)
2012,SP,3550308,251,1490,EMEI PEDROSO DE MORAES,PINHEIROS,-46.79193195,-23.58364974,10.75,10,0.964,geocode_v0.15 (propagada)
2012,RN,2408102,69,5527,ESCOLA MUNICIPAL VEREADOR JOSE SOTERO - SECAO ESPECIAL,IGAPO,-35.27063288,-5.7436498,10.73,5,0.016,geocode_v0.15 (propagada)
2014,AM,1302603,68,1775,E. M. CLEONICE DE MENEZES FERNANDES,JORGE TEIXEIRA,-60.02264622,-3.0027603,10.7,17,0.97,
2006,CE,2304400,1,2356,AABEC - ASSOCIACAO ATLETICA DO BANCO DO ESTADO DO CEARA,VICENTE PINZON,-38.56205922,-3.72637449,10.69,8,0.979,geocode_v0.15 (propagada)
2006,SP,3541000,406,1309,E.M. JOAQUIM AUGUSTO FERREIRA MOURÃO,JARDIM MELVI,-46.43463185,-24.00825556,10.69,3,0.074,geocode_v0.15 (propagada)
2008,CE,2304400,1,2356,AABEC - ASSOC ATLETICA DO BANCO DO E DO CEARA,VICENTE PINZON,-38.56205922,-3.72637449,10.69,8,0.979,geocode_v0.15 (propagada)
2008,SP,3541000,406,1309,E.M. JOAQUIM AUGUSTO FERREIRA MOURÃO,JARDIM MELVI,-46.43463185,-24.00825556,10.69,3,0.074,geocode_v0.15 (propagada)
2006,RJ,3303302,115,1430,CRECHE MUNICIPAL RENATA MAGALDI,FONSECA,-43.0330724,-22.9615628,10.67,23,0.802,geocode_v0.15 (propagada)
2008,RJ,3303302,115,1430,CRECHE MUNICIPAL RENATA MAGALDI,FONSECA,-43.0330724,-22.9615628,10.67,23,0.802,geocode_v0.15 (propagada)
2022,CE,2304400,117,1775,CENTRO SOCIOEDUCATIVO DO CANINDEZINHO - CSC,CANINDEZINHO,-38.56811942,-3.71762275,10.67,6,1.002,geocode_v0.15 (propagada)
2024,CE,2304400,117,1775,CENTRO SOCIOEDUCATIVO DO CANINDEZINHO - CSC,CANINDEZINHO,-38.56811942,-3.71762275,10.67,7,0.718,geocode_v0.15 (propagada)
2006,AM,1302603,1,1635,ESCOLA ESTADUAL ANTONIO NUNES GIMENEZ,CENTRO,-59.937704,-3.077813,10.62,27,0.925,Mantida Original (Inseguro para mover)
2014,BA,2927408,4,1945,COLÉGIO CELESTIN FREINET,PERIPERI,-38.4819184,-12.9606342,10.59,17,0.509,geocode_v0.15 (propagada)
2020,PR,4106902,178,1961,COLÉGIO ESTADUAL PADRE SILVESTRE KANDORA,SÃO BRAZ,-49.2557717,-25.4563791,10.59,4,0.998,1. Match ID Validado
2020,PR,4106902,178,2070,ESCOLA MUNICIPAL CEI PROFESSOR JÚLIO MOREIRA,SÃO BRAZ,-49.2557834,-25.4563829,10.59,4,0.998,1. Match ID Validado
2022,PR,4106902,178,2070,ESCOLA MUNICIPAL CEI PROFESSOR JÚLIO MOREIRA,SÃO BRAZ,-49.2557834,-25.4563829,10.59,4,0.998,Original (Não Aplicável)
2022,PR,4106902,178,1961,COLÉGIO ESTADUAL PADRE SILVESTRE KANDORA,SÃO BRAZ,-49.2557717,-25.4563791,10.59,4,0.998,Original (Não Aplicável)
2024,PR,4106902,178,1961,COLÉGIO ESTADUAL PADRE SILVESTRE KANDORA,SÃO BRAZ,-49.2557717,-25.4563791,10.59,4,0.998,chave_exata_2022
2024,PR,4106902,178,2070,ESCOLA MUNICIPAL CEI PROFESSOR JÚLIO MOREIRA,SÃO BRAZ,-49.2557834,-25.4563829,10.59,4,0.998,chave_exata_2022
2018,RN,2408102,1,2569,COMPLEXO CULTURAL DA UERN,POTENGI,-35.2611381,-5.8482733,10.56,25,1.028,geocode_v0.15 (propagada)
2010,AL,2704302,2,1805,CRECHE ROSANE COLLOR,JACINTINHO,-35.78224731,-9.56788266,10.54,17,0.746,geocode_v0.15 (propagada)
2012,AM,1302603,1,1244,ESCOLA MUNICIPAL PADRE PEDRO GABRIEL DE OLIVEIRA NETO,NOSSA SENHORA DAS GRACAS,-59.95795724,-3.04399249,10.53,3,0.216,geocode_v0.15 (propagada)
2024,SP,3550308,256,1830,PRESÍDIO DA POLÍCIA MILITAR ROMÃO GOMES,VILA ALBERTINA,-46.7642485,-23.564653,10.48,5,0.331,geocode_v0.15 (propagada)
2006,PA,1501402,77,1619,EEEFM VISCONDE DE SOUZA FRANCO,MARCO,-48.46703215,-1.34709204,10.37,15,0.371,geocode_v0.15 (propagada)
2006,RJ,3304557,162,1171,ESCOLA CARVALHO MOURAO,CORDOVIL,-43.2279962,-22.8928164,10.37,16,1.014,geocode_v0.15 (propagada)
2008,PA,1501402,77,1619,EEEFM VISCONDE DE SOUZA FRANCO,MARCO,-48.46703215,-1.34709204,10.37,15,0.371,geocode_v0.15 (propagada)
2008,RJ,3304557,162,1171,ESCOLA CARVALHO MOURAO,CORDOVIL,-43.2279962,-22.8928164,10.37,16,1.014,geocode_v0.15 (propagada)
2010,RJ,3304557,162,1171,ESCOLA CARVALHO MOURAO,CORDOVIL,-43.2279962,-22.8928164,10.37,16,1.014,geocode_v0.15 (propagada)
2012,RJ,3304557,162,1171,ESCOLA CARVALHO MOURAO,CORDOVIL,-43.2279962,-22.8928164,10.37,15,1.014,geocode_v0.15 (propagada)
2014,RJ,3304557,162,1171,ESCOLA CARVALHO MOURAO,CORDOVIL,-43.2279962,-22.8928164,10.37,13,1.014,geocode_v0.15 (propagada)
2016,RJ,3304557,162,1171,ESCOLA CARVALHO MOURAO,CORDOVIL,-43.2279962,-22.8928164,10.37,13,1.014,geocode_v0.15 (propagada)
2006,BA,2927408,1,1015,ASSOCIAÇÃO ATLÉTICA DA BAHIA,BARRA,-38.4510866,-12.9495809,10.36,5,0.931,geocode_v0.15 (propagada)
2012,PE,2607901,147,1325,ESCOLA MUNICIPAL JESUS DE NAZARÉ,GUARARAPES,-35.01970692,-8.11263299,10.35,6,0.773,geocode_v0.15 (propagada)
2014,PE,2607901,147,1325,ESCOLA MUNICIPAL JESUS DE NAZARÉ,GUARARAPES,-35.01970692,-8.11263299,10.35,6,0.773,geocode_v0.15 (propagada)
2016,PA,1501402,97,1430,EEEF CARLOS DRUMMOND DE ANDRADE,CABANAGEM,-48.4681272,-1.4538258,10.29,3,0.505,geocode_v0.15 (propagada)
